Block,Rows_num,L_c,R,G,t_G,Repetition,F_max,Impulse,u_01,u_12,u_23,WG0_max,WG1_max,WG2_max,WG3_max,Ref_WG0_max,Ref_WG1_max,Ref_WG2_max,Ref_WG3_max,Ref_u_01,Ref_u_12,Ref_u_23,q_max_0,V_0,p_dot_max_0,p_0,Deflection
D,1,0.2265,800,100,1,5,196.9054149,516.904886,3.273809524,1.839464883,2.325581395,0.10476306,0.083950132,0.052806931,0.047529112,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,291.1062257,942.156,3.819444444,2.477477477,3.389830508,0.109151901,0.105503527,0.111710954,0.093886796,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,305.573927,1003.451793,3.873239437,2.52293578,2.816901408,0.10616722,0.108403981,0.093673675,0.07761576,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,291.4277302,896.4144417,3.571428571,2.455357143,3.076923077,0.106557826,0.096613477,0.081600732,0.077451699,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,273.4234797,871.2844217,3.691275168,2.488687783,2.941176471,0.113067553,0.109903895,0.085137151,0.077015341,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,289.1771988,898.3527592,3.642384106,2.444444444,2.857142857,0.104213441,0.101942259,0.099382434,0.080825537,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,219.2339006,700.7992962,2.956989247,1.909722222,1.666666667,0.074067542,0.098678634,0.061713204,0.039485118,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,225.9854946,527.0262808,3.293413174,1.877133106,2.173913043,0.096350006,0.082373531,0.052233144,0.043423446,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,217.6263783,607.5031025,2.956989247,1.839464883,1.904761905,0.075716135,0.092021032,0.049442638,0.039999167,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,216.0188558,619.5292828,3.142857143,1.774193548,2.43902439,0.103000383,0.086325054,0.059445404,0.044161079,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,208.3027485,484.5795643,3.197674419,1.751592357,2.53164557,0.0987388,0.090703413,0.054360102,0.04520839,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,301.5390458,1006.642411,3.793103448,2.330508475,3.125,0.109239016,0.108301707,0.092268543,0.078263083,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,307.0046219,906.1061375,3.767123288,2.35042735,3.125,0.105989086,0.105139157,0.088227589,0.07900245,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,321.1508188,964.505745,3.618421053,2.52293578,3.225806452,0.1253059,0.112097556,0.083630421,0.077460753,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,316.3282517,1024.077655,3.642384106,2.370689655,3.03030303,0.106017344,0.100759614,0.091409742,0.076133895,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,319.2217919,1023.214889,3.819444444,2.433628319,3.03030303,0.108726412,0.111381438,0.093427822,0.076335738,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,190.2502723,363.0521432,3.005464481,1.978417266,2.247191011,0.075197118,0.071543173,0.044589227,0.039923053,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,182.2126605,504.0264617,3.072625698,2.091254753,1.941747573,0.103165362,0.080501157,0.050699279,0.041756,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,197.3233708,437.4810798,3.353658537,1.971326165,2.127659574,0.095181358,0.073892826,0.05044041,0.041622701,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,187.999741,492.9200413,3.25443787,1.929824561,2.197802198,0.093240554,0.075379879,0.050663511,0.044322945,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,184.4631918,504.4834401,3.273809524,1.903114187,2.380952381,0.094534399,0.079359654,0.052915002,0.041376689,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,281.2360383,899.0406425,3.846153846,2.546296296,3.076923077,0.110085821,0.105041716,0.09353439,0.07961259,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,260.9812565,802.8388843,3.793103448,2.52293578,3.125,0.106505781,0.107107173,0.088830069,0.081134478,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,266.1253281,822.6076559,3.716216216,2.52293578,2.857142857,0.102955492,0.099652641,0.099640232,0.081294459,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,257.4447073,820.7756672,3.741496599,2.433628319,3.076923077,0.102426158,0.102289318,0.105041981,0.077105784,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,275.7704623,778.1953816,3.767123288,2.546296296,3.03030303,0.103882888,0.101168191,0.086624372,0.085358346,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,178.0331023,561.5780773,2.941176471,1.936619718,2.02020202,0.073625119,0.077454105,0.052153511,0.040027658,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,172.7604289,392.3223284,3.353658537,1.779935275,2.597402597,0.09306613,0.070286073,0.058498167,0.044581002,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,175.6539692,313.941523,3.216374269,1.797385621,2.564102564,0.095846769,0.073977673,0.057594938,0.047671955,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,167.2948529,327.9308177,3.333333333,1.791530945,2.409638554,0.090361753,0.067408271,0.05230889,0.043241925,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,174.0464468,295.7191719,3.353658537,1.821192053,2.409638554,0.090889023,0.07203614,0.051188521,0.043412528,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,256.3515921,833.4158167,3.767123288,2.422907489,3.389830508,0.105647627,0.100509899,0.096692053,0.074215675,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,267.2827442,760.0104536,3.716216216,2.401746725,3.278688525,0.107447107,0.100644469,0.086558302,0.074330886,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,260.2096458,807.1676528,3.525641026,2.380952381,3.278688525,0.103400688,0.099588789,0.085254444,0.071545172,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,250.5645116,801.8316832,3.793103448,2.391304348,3.174603175,0.101196442,0.100754368,0.086696094,0.071869862,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,266.3182308,819.769334,3.793103448,2.401746725,3.571428571,0.105467632,0.09877488,0.088582862,0.071486289,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,191.9060203,507.6992483,2.941176471,1.909722222,2.247191011,0.071114739,0.079606053,0.041669795,0.040113565,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Submerged
D,1,0.2265,800,100,1,2,180.3318593,521.2890174,3.293413174,1.95035461,2.02020202,0.092958541,0.077779662,0.052710405,0.044151899,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,184.5114174,447.2221349,3.235294118,1.978417266,2,0.085822193,0.07609701,0.050884884,0.044296811,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,178.7243369,448.0484898,3.216374269,1.86440678,2.380952381,0.086277951,0.079277437,0.055997854,0.04396223,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,177.1168146,550.1844088,3.333333333,1.929824561,2.083333333,0.091329258,0.083841387,0.050675118,0.046711075,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,258.1359419,958.6320108,3.819444444,2.631578947,2.702702703,0.109699933,0.106919638,0.0928205,0.075744708,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,269.3885985,977.4641517,3.548387097,2.511415525,3.03030303,0.101664568,0.100022377,0.09176911,0.080277003,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,268.4240851,1083.918639,3.525641026,2.488687783,3.125,0.103617484,0.094810655,0.081176491,0.07617105,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,270.0316074,923.3333758,3.873239437,2.631578947,2.941176471,0.109730054,0.10709469,0.092151418,0.074022297,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,268.7455896,879.4987408,3.716216216,2.52293578,3.076923077,0.10217947,0.103602779,0.087586577,0.076945959,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
E,4,0.906,400,300,1,3,179.447722,566.1497343,2.570093458,1.111111111,1.117318436,0.072569785,0.133940127,0.049676003,0.03109044,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
E,4,0.906,800,100,1,3,264.6464075,702.949719,2.989130435,1.388888889,1.149425287,0.077740259,0.115897806,0.086889806,0.031212131,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Emerged
E,4,0.906,800,200,2,3,526.1902968,1811.156808,3.571428571,2.091254753,3.636363636,0.136559706,0.190898183,0.104779715,0.107211296,0.125671972,0.125487449,0.101750047,0.096432099,3.672835797,3.299945143,3.701169134,0.371540731,0.939016108,1138.177797,2650.866047,Submerged
E,4,0.906,800,300,1,3,561.2342845,1814.309047,3.716216216,2.5,3.50877193,0.13107725,0.169441991,0.080665183,0.092207231,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,5,1.1325,400,200,2,3,255.0816494,1115.143419,2.669902913,1.106639839,1.481481481,0.095677837,0.180763862,0.039950011,0.042328734,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Emerged
E,5,1.1325,800,300,1,3,612.2731197,1882.648681,3.716216216,2.35042735,4.04,0.127986219,0.165335294,0.07206181,0.084582078,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,6,1.359,400,300,1,3,204.9269515,918.2049858,2.657004831,0.724637681,1.104972376,0.078207888,0.146619337,0.064593734,0.024863325,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
E,6,1.359,800,200,1,3,599.7344453,1550.166533,3.571428571,1.815181518,3.076923077,0.11172282,0.145187814,0.047867941,0.050796356,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Transition
E,6,1.359,800,100,2,3,356.0340542,0,2.972972973,1.182795699,2.197802198,0.109973435,0.143388002,0.050741042,0.050969235,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,
E,6,1.359,800,200,2,3,605.8430303,2236.950541,3.525641026,1.870748299,4.04,0.136297322,0.196177091,0.1297556,0.098125662,0.125671972,0.125487449,0.101750047,0.096432099,3.672835797,3.299945143,3.701169134,0.371540731,0.939016108,1138.177797,2650.866047,Submerged
E,6,1.359,800,100,2,4,366.9652063,1338.99918,3.021978022,1.120162933,2.777777778,0.094652632,0.145307019,0.056305587,0.048365722,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
E,6,1.359,800,300,1,3,723.3368401,1974.779316,3.642384106,2.208835341,4.75,0.121923816,0.18662576,0.080625997,0.079947813,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,6,1.359,800,300,1,4,701.4745359,1908.667788,3.741496599,2.291666667,3.636363636,0.130450804,0.198828785,0.073507322,0.077684103,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,6,1.359,800,300,1,5,724.9443625,1876.918016,3.716216216,2.182539683,4.52,0.12096836,0.184717651,0.080338795,0.075749752,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,6,1.359,800,300,1,6,698.5809957,1893.383248,3.716216216,2.19123506,5.14,0.120182943,0.162620218,0.083360349,0.079251277,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,6,1.359,800,200,2,3,593.4490328,2032.101675,3.503184713,1.896551724,3.636363636,0.136849228,0.244655689,0.093652737,0.099308979,0.125671972,0.125487449,0.101750047,0.096432099,3.672835797,3.299945143,3.701169134,0.371540731,0.939016108,1138.177797,2650.866047,Submerged
E,6,1.359,800,200,2,4,606.3092117,2011.849642,3.525641026,1.851851852,4.13,0.134470653,0.176083826,0.090162738,0.103298955,0.125671972,0.125487449,0.101750047,0.096432099,3.672835797,3.299945143,3.701169134,0.371540731,0.939016108,1138.177797,2650.866047,Submerged
E,6,1.359,800,200,2,5,614.668328,2064.29141,3.481012658,1.877133106,3.389830508,0.13381924,0.190692553,0.090810182,0.101591574,0.125671972,0.125487449,0.101750047,0.096432099,3.672835797,3.299945143,3.701169134,0.371540731,0.939016108,1138.177797,2650.866047,Submerged
E,6,1.359,800,200,1,3,600.8436357,1404.235564,3.525641026,1.923076923,4.63,0.104878535,0.143060985,0.055019851,0.053357952,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Transition
E,6,1.359,800,200,1,4,597.9500954,1360.373167,3.548387097,2.330508475,1.923076923,0.107275519,0.136132298,0.054564034,0.053372143,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Transition
E,6,1.359,800,300,1,7,702.7605538,1807.839138,3.691275168,2.272727273,3.846153846,0.1223311,0.156453262,0.079623367,0.078360958,0.123275629,0.120128735,0.086776578,0.087512776,3.941707549,3.551363073,3.925417345,0.380632497,0.783363698,1293.05696,2113.771781,Submerged
E,6,1.359,800,200,2,6,600.5221312,1924.352303,3.4375,1.964285714,3.333333333,0.132412697,0.170847988,0.092376938,0.105007552,0.125671972,0.125487449,0.101750047,0.096432099,3.672835797,3.299945143,3.701169134,0.371540731,0.939016108,1138.177797,2650.866047,Submerged
E,6,1.359,800,200,1,5,579.6243404,1403.895943,3.459119497,1.957295374,3.636363636,0.103299852,0.169160791,0.052731947,0.054560429,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Transition
E,6,1.359,800,100,2,3,374.5044862,1151.795733,2.941176471,1.300236407,1.282051282,0.104812607,0.162647497,0.048383591,0.049492819,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
E,6,1.359,800,100,1,3,272.587568,644.6525345,2.941176471,0.804093567,1.156069364,0.08138167,0.118226116,0.035627482,0.025642777,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Emerged
E,1,0.2265,400,300,2,4,174.0785973,849.1055242,2.644230769,1.735015773,2.352941176,0.109999813,0.134737111,0.095392891,0.066302807,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
E,1,0.2265,400,300,2,5,170.8635525,894.892455,2.546296296,1.735015773,2.127659574,0.10687808,0.120092705,0.1066586,0.06540312,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
E,1,0.2265,400,200,2,4,153.791665,706.5553434,2.488687783,1.729559748,2.43902439,0.093582909,0.12280458,0.091219666,0.064367127,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
E,1,0.2265,800,100,1,1,208.7046291,498.7552431,2.972972973,1.992753623,1.652892562,0.073148219,0.07766604,0.05951187,0.041527749,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
E,1,0.2265,800,100,1,2,192.3079009,467.4855573,3.25443787,1.757188498,2.409638554,0.098112438,0.090735506,0.067521111,0.048149028,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
E,1,0.2265,800,100,1,3,200.9885218,434.9377946,3.374233129,1.833333333,2.173913043,0.089382881,0.074685992,0.063673117,0.047899542,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
E,1,0.2265,800,100,1,4,183.3057757,552.5587837,3.353658537,1.774193548,2.53164557,0.091051618,0.087772619,0.060852812,0.053434534,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
E,1,0.2265,800,100,1,5,193.5939188,487.1117094,3.216374269,1.833333333,2.352941176,0.100192541,0.082274341,0.06275965,0.045836636,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
E,1,0.2265,800,200,1,1,291.6527833,904.0585875,3.741496599,2.5,3.076923077,0.102775107,0.101166099,0.095302806,0.083044734,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
E,1,0.2265,800,200,1,2,294.867828,859.6681275,3.691275168,2.412280702,3.03030303,0.12136785,0.110336573,0.108608826,0.078244867,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
E,1,0.2265,800,200,1,3,294.2248191,898.7811483,3.666666667,2.422907489,2.739726027,0.100265338,0.100432954,0.10755943,0.077495978,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
E,1,0.2265,800,200,1,4,290.6882699,1143.172894,3.716216216,2.5,2.631578947,0.1010303,0.103827087,0.126547079,0.082674932,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
E,1,0.2265,800,200,1,5,309.3355293,979.47775,3.767123288,2.594339623,2.631578947,0.10965464,0.105785989,0.122690711,0.086641142,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
E,1,0.2265,800,200,1,6,291.3152036,746.2303458,3.618421053,2.444444444,3.076923077,0.103143838,0.096841346,0.114949352,0.075255622,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
